INFO:ssgetpy.query:Found 2904 entries
INFO:ssgetpy.query:Downloading HB/str_400 to /home/jb2695/.ssgetpy/MM/HB/str_400
INFO:ssgetpy.query:Downloading HB/str_600 to /home/jb2695/.ssgetpy/MM/HB/str_600
INFO:ssgetpy.query:Downloading HB/watt_1 to /home/jb2695/.ssgetpy/MM/HB/watt_1
INFO:ssgetpy.query:Downloading HB/watt_2 to /home/jb2695/.ssgetpy/MM/HB/watt_2
INFO:ssgetpy.query:Downloading HB/well1033 to /home/jb2695/.ssgetpy/MM/HB/well1033
INFO:ssgetpy.query:Downloading HB/well1850 to /home/jb2695/.ssgetpy/MM/HB/well1850
INFO:ssgetpy.query:Downloading HB/west0067 to /home/jb2695/.ssgetpy/MM/HB/west0067
INFO:ssgetpy.query:Downloading HB/west0132 to /home/jb2695/.ssgetpy/MM/HB/west0132
INFO:ssgetpy.query:Downloading HB/west0156 to /home/jb2695/.ssgetpy/MM/HB/west0156
INFO:ssgetpy.query:Downloading HB/west0167 to /home/jb2695/.ssgetpy/MM/HB/west0167
INFO:ssgetpy.query:Downloading HB/west0381 to /home/jb2695/.ssgetpy/MM/HB/west0381
INFO:ssgetpy.query:Downloading HB/west0479 to /home/jb2695/.ssgetpy/MM/HB/west0479
INFO:ssgetpy.query:Downloading HB/west0497 to /home/jb2695/.ssgetpy/MM/HB/west0497
INFO:ssgetpy.query:Downloading HB/west0655 to /home/jb2695/.ssgetpy/MM/HB/west0655
INFO:ssgetpy.query:Downloading HB/west0989 to /home/jb2695/.ssgetpy/MM/HB/west0989
INFO:ssgetpy.query:Downloading HB/west1505 to /home/jb2695/.ssgetpy/MM/HB/west1505
INFO:ssgetpy.query:Downloading HB/west2021 to /home/jb2695/.ssgetpy/MM/HB/west2021
INFO:ssgetpy.query:Downloading HB/will199 to /home/jb2695/.ssgetpy/MM/HB/will199
INFO:ssgetpy.query:Downloading HB/will57 to /home/jb2695/.ssgetpy/MM/HB/will57
INFO:ssgetpy.query:Downloading HB/wm1 to /home/jb2695/.ssgetpy/MM/HB/wm1
INFO:ssgetpy.query:Downloading HB/wm2 to /home/jb2695/.ssgetpy/MM/HB/wm2
INFO:ssgetpy.query:Downloading HB/wm3 to /home/jb2695/.ssgetpy/MM/HB/wm3
INFO:ssgetpy.query:Downloading HB/young1c to /home/jb2695/.ssgetpy/MM/HB/young1c
INFO:ssgetpy.query:Downloading HB/young2c to /home/jb2695/.ssgetpy/MM/HB/young2c
INFO:ssgetpy.query:Downloading HB/young3c to /home/jb2695/.ssgetpy/MM/HB/young3c
INFO:ssgetpy.query:Downloading HB/young4c to /home/jb2695/.ssgetpy/MM/HB/young4c
INFO:ssgetpy.query:Downloading HB/zenios to /home/jb2695/.ssgetpy/MM/HB/zenios
INFO:ssgetpy.query:Downloading ATandT/onetone1 to /home/jb2695/.ssgetpy/MM/ATandT/onetone1
INFO:ssgetpy.query:Downloading ATandT/onetone2 to /home/jb2695/.ssgetpy/MM/ATandT/onetone2
INFO:ssgetpy.query:Downloading ATandT/pre2 to /home/jb2695/.ssgetpy/MM/ATandT/pre2
INFO:ssgetpy.query:Downloading ATandT/twotone to /home/jb2695/.ssgetpy/MM/ATandT/twotone
INFO:ssgetpy.query:Downloading Averous/epb0 to /home/jb2695/.ssgetpy/MM/Averous/epb0
INFO:ssgetpy.query:Downloading Averous/epb1 to /home/jb2695/.ssgetpy/MM/Averous/epb1
INFO:ssgetpy.query:Downloading Averous/epb2 to /home/jb2695/.ssgetpy/MM/Averous/epb2
INFO:ssgetpy.query:Downloading Averous/epb3 to /home/jb2695/.ssgetpy/MM/Averous/epb3
INFO:ssgetpy.query:Downloading Bai/af23560 to /home/jb2695/.ssgetpy/MM/Bai/af23560
INFO:ssgetpy.query:Downloading Bai/bfwa398 to /home/jb2695/.ssgetpy/MM/Bai/bfwa398
INFO:ssgetpy.query:Downloading Bai/bfwa62 to /home/jb2695/.ssgetpy/MM/Bai/bfwa62
INFO:ssgetpy.query:Downloading Bai/bfwa782 to /home/jb2695/.ssgetpy/MM/Bai/bfwa782
INFO:ssgetpy.query:Downloading Bai/bfwb398 to /home/jb2695/.ssgetpy/MM/Bai/bfwb398
INFO:ssgetpy.query:Downloading Bai/bfwb62 to /home/jb2695/.ssgetpy/MM/Bai/bfwb62
INFO:ssgetpy.query:Downloading Bai/bfwb782 to /home/jb2695/.ssgetpy/MM/Bai/bfwb782
INFO:ssgetpy.query:Downloading Bai/bwm200 to /home/jb2695/.ssgetpy/MM/Bai/bwm200
INFO:ssgetpy.query:Downloading Bai/bwm2000 to /home/jb2695/.ssgetpy/MM/Bai/bwm2000
INFO:ssgetpy.query:Downloading Bai/cdde1 to /home/jb2695/.ssgetpy/MM/Bai/cdde1
INFO:ssgetpy.query:Downloading Bai/cdde2 to /home/jb2695/.ssgetpy/MM/Bai/cdde2
INFO:ssgetpy.query:Downloading Bai/cdde3 to /home/jb2695/.ssgetpy/MM/Bai/cdde3
INFO:ssgetpy.query:Downloading Bai/cdde4 to /home/jb2695/.ssgetpy/MM/Bai/cdde4
INFO:ssgetpy.query:Downloading Bai/cdde5 to /home/jb2695/.ssgetpy/MM/Bai/cdde5
INFO:ssgetpy.query:Downloading Bai/cdde6 to /home/jb2695/.ssgetpy/MM/Bai/cdde6
INFO:ssgetpy.query:Downloading Bai/ck104 to /home/jb2695/.ssgetpy/MM/Bai/ck104
INFO:ssgetpy.query:Downloading Bai/ck400 to /home/jb2695/.ssgetpy/MM/Bai/ck400
INFO:ssgetpy.query:Downloading Bai/ck656 to /home/jb2695/.ssgetpy/MM/Bai/ck656
INFO:ssgetpy.query:Downloading Bai/dw1024 to /home/jb2695/.ssgetpy/MM/Bai/dw1024
INFO:ssgetpy.query:Downloading Bai/dw256A to /home/jb2695/.ssgetpy/MM/Bai/dw256A
INFO:ssgetpy.query:Downloading Bai/dw256B to /home/jb2695/.ssgetpy/MM/Bai/dw256B
INFO:ssgetpy.query:Downloading Bai/dw4096 to /home/jb2695/.ssgetpy/MM/Bai/dw4096
INFO:ssgetpy.query:Downloading Bai/lop163 to /home/jb2695/.ssgetpy/MM/Bai/lop163
INFO:ssgetpy.query:Downloading Bai/mhda416 to /home/jb2695/.ssgetpy/MM/Bai/mhda416
INFO:ssgetpy.query:Downloading Bai/mhdb416 to /home/jb2695/.ssgetpy/MM/Bai/mhdb416
INFO:ssgetpy.query:Downloading Bai/odepa400 to /home/jb2695/.ssgetpy/MM/Bai/odepa400
INFO:ssgetpy.query:Downloading Bai/odepb400 to /home/jb2695/.ssgetpy/MM/Bai/odepb400
INFO:ssgetpy.query:Downloading Bai/olm100 to /home/jb2695/.ssgetpy/MM/Bai/olm100
INFO:ssgetpy.query:Downloading Bai/olm1000 to /home/jb2695/.ssgetpy/MM/Bai/olm1000
INFO:ssgetpy.query:Downloading Bai/olm2000 to /home/jb2695/.ssgetpy/MM/Bai/olm2000
INFO:ssgetpy.query:Downloading Bai/olm500 to /home/jb2695/.ssgetpy/MM/Bai/olm500
INFO:ssgetpy.query:Downloading Bai/olm5000 to /home/jb2695/.ssgetpy/MM/Bai/olm5000
INFO:ssgetpy.query:Downloading Bai/pde225 to /home/jb2695/.ssgetpy/MM/Bai/pde225
INFO:ssgetpy.query:Downloading Bai/pde2961 to /home/jb2695/.ssgetpy/MM/Bai/pde2961
INFO:ssgetpy.query:Downloading Bai/pde900 to /home/jb2695/.ssgetpy/MM/Bai/pde900
INFO:ssgetpy.query:Downloading Bai/qc2534 to /home/jb2695/.ssgetpy/MM/Bai/qc2534
INFO:ssgetpy.query:Downloading Bai/qc324 to /home/jb2695/.ssgetpy/MM/Bai/qc324
INFO:ssgetpy.query:Downloading Bai/qh882 to /home/jb2695/.ssgetpy/MM/Bai/qh882
INFO:ssgetpy.query:Downloading Bai/rbsa480 to /home/jb2695/.ssgetpy/MM/Bai/rbsa480
INFO:ssgetpy.query:Downloading Bai/rbsb480 to /home/jb2695/.ssgetpy/MM/Bai/rbsb480
INFO:ssgetpy.query:Downloading Bai/rdb2048 to /home/jb2695/.ssgetpy/MM/Bai/rdb2048
INFO:ssgetpy.query:Downloading Bai/rdb5000 to /home/jb2695/.ssgetpy/MM/Bai/rdb5000
INFO:ssgetpy.query:Downloading Bai/rdb968 to /home/jb2695/.ssgetpy/MM/Bai/rdb968
INFO:ssgetpy.query:Downloading Bai/rw136 to /home/jb2695/.ssgetpy/MM/Bai/rw136
INFO:ssgetpy.query:Downloading Bai/rw496 to /home/jb2695/.ssgetpy/MM/Bai/rw496
INFO:ssgetpy.query:Downloading Bai/rw5151 to /home/jb2695/.ssgetpy/MM/Bai/rw5151
INFO:ssgetpy.query:Downloading Bai/tub100 to /home/jb2695/.ssgetpy/MM/Bai/tub100
INFO:ssgetpy.query:Downloading Bai/tub1000 to /home/jb2695/.ssgetpy/MM/Bai/tub1000
INFO:ssgetpy.query:Downloading Boeing/bcsstk34 to /home/jb2695/.ssgetpy/MM/Boeing/bcsstk34
INFO:ssgetpy.query:Downloading Boeing/bcsstk35 to /home/jb2695/.ssgetpy/MM/Boeing/bcsstk35
INFO:ssgetpy.query:Downloading Boeing/bcsstk36 to /home/jb2695/.ssgetpy/MM/Boeing/bcsstk36
INFO:ssgetpy.query:Downloading Boeing/bcsstk37 to /home/jb2695/.ssgetpy/MM/Boeing/bcsstk37
INFO:ssgetpy.query:Downloading Boeing/bcsstk38 to /home/jb2695/.ssgetpy/MM/Boeing/bcsstk38
INFO:ssgetpy.query:Downloading Boeing/bcsstm34 to /home/jb2695/.ssgetpy/MM/Boeing/bcsstm34
INFO:ssgetpy.query:Downloading Boeing/bcsstm35 to /home/jb2695/.ssgetpy/MM/Boeing/bcsstm35
INFO:ssgetpy.query:Downloading Boeing/bcsstm36 to /home/jb2695/.ssgetpy/MM/Boeing/bcsstm36
INFO:ssgetpy.query:Downloading Boeing/bcsstm37 to /home/jb2695/.ssgetpy/MM/Boeing/bcsstm37
INFO:ssgetpy.query:Downloading Boeing/bcsstm38 to /home/jb2695/.ssgetpy/MM/Boeing/bcsstm38
INFO:ssgetpy.query:Downloading Boeing/bcsstm39 to /home/jb2695/.ssgetpy/MM/Boeing/bcsstm39
INFO:ssgetpy.query:Downloading Boeing/crystk01 to /home/jb2695/.ssgetpy/MM/Boeing/crystk01
INFO:ssgetpy.query:Downloading Boeing/crystk02 to /home/jb2695/.ssgetpy/MM/Boeing/crystk02
INFO:ssgetpy.query:Downloading Boeing/crystk03 to /home/jb2695/.ssgetpy/MM/Boeing/crystk03
INFO:ssgetpy.query:Downloading Boeing/crystm01 to /home/jb2695/.ssgetpy/MM/Boeing/crystm01
INFO:ssgetpy.query:Downloading Boeing/crystm02 to /home/jb2695/.ssgetpy/MM/Boeing/crystm02
INFO:ssgetpy.query:Downloading Boeing/crystm03 to /home/jb2695/.ssgetpy/MM/Boeing/crystm03
INFO:ssgetpy.query:Downloading Boeing/ct20stif to /home/jb2695/.ssgetpy/MM/Boeing/ct20stif
INFO:ssgetpy.query:Downloading Boeing/msc00726 to /home/jb2695/.ssgetpy/MM/Boeing/msc00726
INFO:ssgetpy.query:Downloading Boeing/msc01050 to /home/jb2695/.ssgetpy/MM/Boeing/msc01050
INFO:ssgetpy.query:Downloading Boeing/msc01440 to /home/jb2695/.ssgetpy/MM/Boeing/msc01440
INFO:ssgetpy.query:Downloading Boeing/msc04515 to /home/jb2695/.ssgetpy/MM/Boeing/msc04515
INFO:ssgetpy.query:Downloading Boeing/msc10848 to /home/jb2695/.ssgetpy/MM/Boeing/msc10848
INFO:ssgetpy.query:Downloading Boeing/msc23052 to /home/jb2695/.ssgetpy/MM/Boeing/msc23052
INFO:ssgetpy.query:Downloading Boeing/nasa1824 to /home/jb2695/.ssgetpy/MM/Boeing/nasa1824
INFO:ssgetpy.query:Downloading Boeing/nasa2910 to /home/jb2695/.ssgetpy/MM/Boeing/nasa2910
INFO:ssgetpy.query:Downloading Boeing/nasa4704 to /home/jb2695/.ssgetpy/MM/Boeing/nasa4704
INFO:ssgetpy.query:Downloading Boeing/pcrystk02 to /home/jb2695/.ssgetpy/MM/Boeing/pcrystk02
INFO:ssgetpy.query:Downloading Boeing/pcrystk03 to /home/jb2695/.ssgetpy/MM/Boeing/pcrystk03
INFO:ssgetpy.query:Downloading Boeing/pct20stif to /home/jb2695/.ssgetpy/MM/Boeing/pct20stif
INFO:ssgetpy.query:Downloading Boeing/pwtk to /home/jb2695/.ssgetpy/MM/Boeing/pwtk
INFO:ssgetpy.query:Downloading Bomhof/circuit_1 to /home/jb2695/.ssgetpy/MM/Bomhof/circuit_1
INFO:ssgetpy.query:Downloading Bomhof/circuit_2 to /home/jb2695/.ssgetpy/MM/Bomhof/circuit_2
INFO:ssgetpy.query:Downloading Bomhof/circuit_3 to /home/jb2695/.ssgetpy/MM/Bomhof/circuit_3
INFO:ssgetpy.query:Downloading Bomhof/circuit_4 to /home/jb2695/.ssgetpy/MM/Bomhof/circuit_4
INFO:ssgetpy.query:Downloading Bova/rma10 to /home/jb2695/.ssgetpy/MM/Bova/rma10
INFO:ssgetpy.query:Downloading Brethour/coater1 to /home/jb2695/.ssgetpy/MM/Brethour/coater1
INFO:ssgetpy.query:Downloading Brethour/coater2 to /home/jb2695/.ssgetpy/MM/Brethour/coater2
INFO:ssgetpy.query:Downloading Brunetiere/thermal to /home/jb2695/.ssgetpy/MM/Brunetiere/thermal
INFO:ssgetpy.query:Downloading Cote/mplate to /home/jb2695/.ssgetpy/MM/Cote/mplate
INFO:ssgetpy.query:Downloading Cote/vibrobox to /home/jb2695/.ssgetpy/MM/Cote/vibrobox
INFO:ssgetpy.query:Downloading DRIVCAV/cavity01 to /home/jb2695/.ssgetpy/MM/DRIVCAV/cavity01
INFO:ssgetpy.query:Downloading DRIVCAV/cavity02 to /home/jb2695/.ssgetpy/MM/DRIVCAV/cavity02
INFO:ssgetpy.query:Downloading DRIVCAV/cavity03 to /home/jb2695/.ssgetpy/MM/DRIVCAV/cavity03
INFO:ssgetpy.query:Downloading DRIVCAV/cavity04 to /home/jb2695/.ssgetpy/MM/DRIVCAV/cavity04
INFO:ssgetpy.query:Downloading DRIVCAV/cavity05 to /home/jb2695/.ssgetpy/MM/DRIVCAV/cavity05
INFO:ssgetpy.query:Downloading DRIVCAV/cavity06 to /home/jb2695/.ssgetpy/MM/DRIVCAV/cavity06
INFO:ssgetpy.query:Downloading DRIVCAV/cavity07 to /home/jb2695/.ssgetpy/MM/DRIVCAV/cavity07
INFO:ssgetpy.query:Downloading DRIVCAV/cavity08 to /home/jb2695/.ssgetpy/MM/DRIVCAV/cavity08
INFO:ssgetpy.query:Downloading DRIVCAV/cavity09 to /home/jb2695/.ssgetpy/MM/DRIVCAV/cavity09
INFO:ssgetpy.query:Downloading DRIVCAV/cavity10 to /home/jb2695/.ssgetpy/MM/DRIVCAV/cavity10
INFO:ssgetpy.query:Downloading DRIVCAV/cavity11 to /home/jb2695/.ssgetpy/MM/DRIVCAV/cavity11
INFO:ssgetpy.query:Downloading DRIVCAV/cavity12 to /home/jb2695/.ssgetpy/MM/DRIVCAV/cavity12
INFO:ssgetpy.query:Downloading DRIVCAV/cavity13 to /home/jb2695/.ssgetpy/MM/DRIVCAV/cavity13
INFO:ssgetpy.query:Downloading DRIVCAV/cavity14 to /home/jb2695/.ssgetpy/MM/DRIVCAV/cavity14
INFO:ssgetpy.query:Downloading DRIVCAV/cavity15 to /home/jb2695/.ssgetpy/MM/DRIVCAV/cavity15
INFO:ssgetpy.query:Downloading DRIVCAV/cavity16 to /home/jb2695/.ssgetpy/MM/DRIVCAV/cavity16
INFO:ssgetpy.query:Downloading DRIVCAV/cavity17 to /home/jb2695/.ssgetpy/MM/DRIVCAV/cavity17
INFO:ssgetpy.query:Downloading DRIVCAV/cavity18 to /home/jb2695/.ssgetpy/MM/DRIVCAV/cavity18
INFO:ssgetpy.query:Downloading DRIVCAV/cavity19 to /home/jb2695/.ssgetpy/MM/DRIVCAV/cavity19
INFO:ssgetpy.query:Downloading DRIVCAV/cavity20 to /home/jb2695/.ssgetpy/MM/DRIVCAV/cavity20
INFO:ssgetpy.query:Downloading DRIVCAV/cavity21 to /home/jb2695/.ssgetpy/MM/DRIVCAV/cavity21
INFO:ssgetpy.query:Downloading DRIVCAV/cavity22 to /home/jb2695/.ssgetpy/MM/DRIVCAV/cavity22
INFO:ssgetpy.query:Downloading DRIVCAV/cavity23 to /home/jb2695/.ssgetpy/MM/DRIVCAV/cavity23
INFO:ssgetpy.query:Downloading DRIVCAV/cavity24 to /home/jb2695/.ssgetpy/MM/DRIVCAV/cavity24
INFO:ssgetpy.query:Downloading DRIVCAV/cavity25 to /home/jb2695/.ssgetpy/MM/DRIVCAV/cavity25
INFO:ssgetpy.query:Downloading DRIVCAV/cavity26 to /home/jb2695/.ssgetpy/MM/DRIVCAV/cavity26
INFO:ssgetpy.query:Downloading FIDAP/ex1 to /home/jb2695/.ssgetpy/MM/FIDAP/ex1
INFO:ssgetpy.query:Downloading FIDAP/ex10 to /home/jb2695/.ssgetpy/MM/FIDAP/ex10
INFO:ssgetpy.query:Downloading FIDAP/ex10hs to /home/jb2695/.ssgetpy/MM/FIDAP/ex10hs
INFO:ssgetpy.query:Downloading FIDAP/ex11 to /home/jb2695/.ssgetpy/MM/FIDAP/ex11
INFO:ssgetpy.query:Downloading FIDAP/ex12 to /home/jb2695/.ssgetpy/MM/FIDAP/ex12
INFO:ssgetpy.query:Downloading FIDAP/ex13 to /home/jb2695/.ssgetpy/MM/FIDAP/ex13
INFO:ssgetpy.query:Downloading FIDAP/ex14 to /home/jb2695/.ssgetpy/MM/FIDAP/ex14
INFO:ssgetpy.query:Downloading FIDAP/ex15 to /home/jb2695/.ssgetpy/MM/FIDAP/ex15
INFO:ssgetpy.query:Downloading FIDAP/ex18 to /home/jb2695/.ssgetpy/MM/FIDAP/ex18
INFO:ssgetpy.query:Downloading FIDAP/ex19 to /home/jb2695/.ssgetpy/MM/FIDAP/ex19
INFO:ssgetpy.query:Downloading FIDAP/ex2 to /home/jb2695/.ssgetpy/MM/FIDAP/ex2
INFO:ssgetpy.query:Downloading FIDAP/ex20 to /home/jb2695/.ssgetpy/MM/FIDAP/ex20
INFO:ssgetpy.query:Downloading FIDAP/ex21 to /home/jb2695/.ssgetpy/MM/FIDAP/ex21
INFO:ssgetpy.query:Downloading FIDAP/ex22 to /home/jb2695/.ssgetpy/MM/FIDAP/ex22
INFO:ssgetpy.query:Downloading FIDAP/ex23 to /home/jb2695/.ssgetpy/MM/FIDAP/ex23
INFO:ssgetpy.query:Downloading FIDAP/ex24 to /home/jb2695/.ssgetpy/MM/FIDAP/ex24
INFO:ssgetpy.query:Downloading FIDAP/ex25 to /home/jb2695/.ssgetpy/MM/FIDAP/ex25
INFO:ssgetpy.query:Downloading FIDAP/ex26 to /home/jb2695/.ssgetpy/MM/FIDAP/ex26
INFO:ssgetpy.query:Downloading FIDAP/ex27 to /home/jb2695/.ssgetpy/MM/FIDAP/ex27
INFO:ssgetpy.query:Downloading FIDAP/ex28 to /home/jb2695/.ssgetpy/MM/FIDAP/ex28
INFO:ssgetpy.query:Downloading FIDAP/ex29 to /home/jb2695/.ssgetpy/MM/FIDAP/ex29
INFO:ssgetpy.query:Downloading FIDAP/ex3 to /home/jb2695/.ssgetpy/MM/FIDAP/ex3
INFO:ssgetpy.query:Downloading FIDAP/ex31 to /home/jb2695/.ssgetpy/MM/FIDAP/ex31
INFO:ssgetpy.query:Downloading FIDAP/ex32 to /home/jb2695/.ssgetpy/MM/FIDAP/ex32
INFO:ssgetpy.query:Downloading FIDAP/ex33 to /home/jb2695/.ssgetpy/MM/FIDAP/ex33
INFO:ssgetpy.query:Downloading FIDAP/ex35 to /home/jb2695/.ssgetpy/MM/FIDAP/ex35
INFO:ssgetpy.query:Downloading FIDAP/ex36 to /home/jb2695/.ssgetpy/MM/FIDAP/ex36
INFO:ssgetpy.query:Downloading FIDAP/ex37 to /home/jb2695/.ssgetpy/MM/FIDAP/ex37
INFO:ssgetpy.query:Downloading FIDAP/ex4 to /home/jb2695/.ssgetpy/MM/FIDAP/ex4
INFO:ssgetpy.query:Downloading FIDAP/ex40 to /home/jb2695/.ssgetpy/MM/FIDAP/ex40
INFO:ssgetpy.query:Downloading FIDAP/ex5 to /home/jb2695/.ssgetpy/MM/FIDAP/ex5
INFO:ssgetpy.query:Downloading FIDAP/ex6 to /home/jb2695/.ssgetpy/MM/FIDAP/ex6
INFO:ssgetpy.query:Downloading FIDAP/ex7 to /home/jb2695/.ssgetpy/MM/FIDAP/ex7
INFO:ssgetpy.query:Downloading FIDAP/ex8 to /home/jb2695/.ssgetpy/MM/FIDAP/ex8
INFO:ssgetpy.query:Downloading FIDAP/ex9 to /home/jb2695/.ssgetpy/MM/FIDAP/ex9
INFO:ssgetpy.query:Downloading Gaertner/big to /home/jb2695/.ssgetpy/MM/Gaertner/big
INFO:ssgetpy.query:Downloading Gaertner/nopoly to /home/jb2695/.ssgetpy/MM/Gaertner/nopoly
INFO:ssgetpy.query:Downloading Gaertner/pesa to /home/jb2695/.ssgetpy/MM/Gaertner/pesa
INFO:ssgetpy.query:Downloading Garon/garon1 to /home/jb2695/.ssgetpy/MM/Garon/garon1
INFO:ssgetpy.query:Downloading Garon/garon2 to /home/jb2695/.ssgetpy/MM/Garon/garon2
INFO:ssgetpy.query:Downloading Goodwin/goodwin to /home/jb2695/.ssgetpy/MM/Goodwin/goodwin
INFO:ssgetpy.query:Downloading Goodwin/rim to /home/jb2695/.ssgetpy/MM/Goodwin/rim
INFO:ssgetpy.query:Downloading Graham/graham1 to /home/jb2695/.ssgetpy/MM/Graham/graham1
INFO:ssgetpy.query:Downloading Grund/b1_ss to /home/jb2695/.ssgetpy/MM/Grund/b1_ss
INFO:ssgetpy.query:Downloading Grund/b2_ss to /home/jb2695/.ssgetpy/MM/Grund/b2_ss
INFO:ssgetpy.query:Downloading Grund/b_dyn to /home/jb2695/.ssgetpy/MM/Grund/b_dyn
INFO:ssgetpy.query:Downloading Grund/bayer01 to /home/jb2695/.ssgetpy/MM/Grund/bayer01
INFO:ssgetpy.query:Downloading Grund/bayer02 to /home/jb2695/.ssgetpy/MM/Grund/bayer02
INFO:ssgetpy.query:Downloading Grund/bayer03 to /home/jb2695/.ssgetpy/MM/Grund/bayer03
INFO:ssgetpy.query:Downloading Grund/bayer04 to /home/jb2695/.ssgetpy/MM/Grund/bayer04
INFO:ssgetpy.query:Downloading Grund/bayer05 to /home/jb2695/.ssgetpy/MM/Grund/bayer05
INFO:ssgetpy.query:Downloading Grund/bayer06 to /home/jb2695/.ssgetpy/MM/Grund/bayer06
INFO:ssgetpy.query:Downloading Grund/bayer07 to /home/jb2695/.ssgetpy/MM/Grund/bayer07
INFO:ssgetpy.query:Downloading Grund/bayer08 to /home/jb2695/.ssgetpy/MM/Grund/bayer08
INFO:ssgetpy.query:Downloading Grund/bayer09 to /home/jb2695/.ssgetpy/MM/Grund/bayer09
INFO:ssgetpy.query:Downloading Grund/bayer10 to /home/jb2695/.ssgetpy/MM/Grund/bayer10
INFO:ssgetpy.query:Downloading Grund/d_dyn to /home/jb2695/.ssgetpy/MM/Grund/d_dyn
INFO:ssgetpy.query:Downloading Grund/d_dyn1 to /home/jb2695/.ssgetpy/MM/Grund/d_dyn1
INFO:ssgetpy.query:Downloading Grund/d_ss to /home/jb2695/.ssgetpy/MM/Grund/d_ss
INFO:ssgetpy.query:Downloading Grund/meg1 to /home/jb2695/.ssgetpy/MM/Grund/meg1
INFO:ssgetpy.query:Downloading Grund/meg4 to /home/jb2695/.ssgetpy/MM/Grund/meg4
INFO:ssgetpy.query:Downloading Grund/poli to /home/jb2695/.ssgetpy/MM/Grund/poli
INFO:ssgetpy.query:Downloading Grund/poli_large to /home/jb2695/.ssgetpy/MM/Grund/poli_large
INFO:ssgetpy.query:Downloading Gset/G1 to /home/jb2695/.ssgetpy/MM/Gset/G1
INFO:ssgetpy.query:Downloading Gset/G10 to /home/jb2695/.ssgetpy/MM/Gset/G10
INFO:ssgetpy.query:Downloading Gset/G11 to /home/jb2695/.ssgetpy/MM/Gset/G11
INFO:ssgetpy.query:Downloading Gset/G12 to /home/jb2695/.ssgetpy/MM/Gset/G12
INFO:ssgetpy.query:Downloading Gset/G13 to /home/jb2695/.ssgetpy/MM/Gset/G13
INFO:ssgetpy.query:Downloading Gset/G14 to /home/jb2695/.ssgetpy/MM/Gset/G14
INFO:ssgetpy.query:Downloading Gset/G15 to /home/jb2695/.ssgetpy/MM/Gset/G15
INFO:ssgetpy.query:Downloading Gset/G16 to /home/jb2695/.ssgetpy/MM/Gset/G16
INFO:ssgetpy.query:Downloading Gset/G17 to /home/jb2695/.ssgetpy/MM/Gset/G17
INFO:ssgetpy.query:Downloading Gset/G18 to /home/jb2695/.ssgetpy/MM/Gset/G18
INFO:ssgetpy.query:Downloading Gset/G19 to /home/jb2695/.ssgetpy/MM/Gset/G19
INFO:ssgetpy.query:Downloading Gset/G2 to /home/jb2695/.ssgetpy/MM/Gset/G2
INFO:ssgetpy.query:Downloading Gset/G20 to /home/jb2695/.ssgetpy/MM/Gset/G20
INFO:ssgetpy.query:Downloading Gset/G21 to /home/jb2695/.ssgetpy/MM/Gset/G21
INFO:ssgetpy.query:Downloading Gset/G22 to /home/jb2695/.ssgetpy/MM/Gset/G22
INFO:ssgetpy.query:Downloading Gset/G23 to /home/jb2695/.ssgetpy/MM/Gset/G23
INFO:ssgetpy.query:Downloading Gset/G24 to /home/jb2695/.ssgetpy/MM/Gset/G24
INFO:ssgetpy.query:Downloading Gset/G25 to /home/jb2695/.ssgetpy/MM/Gset/G25
INFO:ssgetpy.query:Downloading Gset/G26 to /home/jb2695/.ssgetpy/MM/Gset/G26
INFO:ssgetpy.query:Downloading Gset/G27 to /home/jb2695/.ssgetpy/MM/Gset/G27
INFO:ssgetpy.query:Downloading Gset/G28 to /home/jb2695/.ssgetpy/MM/Gset/G28
INFO:ssgetpy.query:Downloading Gset/G29 to /home/jb2695/.ssgetpy/MM/Gset/G29
INFO:ssgetpy.query:Downloading Gset/G3 to /home/jb2695/.ssgetpy/MM/Gset/G3
INFO:ssgetpy.query:Downloading Gset/G30 to /home/jb2695/.ssgetpy/MM/Gset/G30
INFO:ssgetpy.query:Downloading Gset/G31 to /home/jb2695/.ssgetpy/MM/Gset/G31
INFO:ssgetpy.query:Downloading Gset/G32 to /home/jb2695/.ssgetpy/MM/Gset/G32
INFO:ssgetpy.query:Downloading Gset/G33 to /home/jb2695/.ssgetpy/MM/Gset/G33
INFO:ssgetpy.query:Downloading Gset/G34 to /home/jb2695/.ssgetpy/MM/Gset/G34
INFO:ssgetpy.query:Downloading Gset/G35 to /home/jb2695/.ssgetpy/MM/Gset/G35
INFO:ssgetpy.query:Downloading Gset/G36 to /home/jb2695/.ssgetpy/MM/Gset/G36
INFO:ssgetpy.query:Downloading Gset/G37 to /home/jb2695/.ssgetpy/MM/Gset/G37
INFO:ssgetpy.query:Downloading Gset/G38 to /home/jb2695/.ssgetpy/MM/Gset/G38
INFO:ssgetpy.query:Downloading Gset/G39 to /home/jb2695/.ssgetpy/MM/Gset/G39
INFO:ssgetpy.query:Downloading Gset/G4 to /home/jb2695/.ssgetpy/MM/Gset/G4
INFO:ssgetpy.query:Downloading Gset/G40 to /home/jb2695/.ssgetpy/MM/Gset/G40
INFO:ssgetpy.query:Downloading Gset/G41 to /home/jb2695/.ssgetpy/MM/Gset/G41
INFO:ssgetpy.query:Downloading Gset/G42 to /home/jb2695/.ssgetpy/MM/Gset/G42
INFO:ssgetpy.query:Downloading Gset/G43 to /home/jb2695/.ssgetpy/MM/Gset/G43
